id,target,dominant_prediction,correct_models,total_models,correct_ratio,majority_count,confidence,majority_correct,pred_SVC_s42,correct_SVC_s42,pred_SVC_s123,correct_SVC_s123,pred_SVC_s2026,correct_SVC_s2026,pred_CatBoost_s42,correct_CatBoost_s42,pred_CatBoost_s123,correct_CatBoost_s123,pred_CatBoost_s2026,correct_CatBoost_s2026,pred_RF_s42,correct_RF_s42,pred_RF_s123,correct_RF_s123,pred_RF_s2026,correct_RF_s2026,pred_ET_s42,correct_ET_s42,pred_ET_s123,correct_ET_s123,pred_ET_s2026,correct_ET_s2026,pred_HGB_s42,correct_HGB_s42,pred_HGB_s123,correct_HGB_s123,pred_HGB_s2026,correct_HGB_s2026,category
1062,1,2,5,15,0.3333333333333333,7,0.4666666666666667,0,2,0,1,1,2,0,2,0,3,0,2,0,1,1,1,1,1,1,0,0,1,1,0,0,2,0,2,0,2,0,UNCERTAIN
1063,3,3,13,15,0.8666666666666667,13,0.8666666666666667,1,3,1,3,1,2,0,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1064,3,3,9,15,0.6,9,0.6,1,2,0,2,0,2,0,3,1,3,1,3,1,3,1,2,0,3,1,3,1,2,0,2,0,3,1,3,1,3,1,BORDERLINE_CORRECT
1065,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,1,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1066,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,2,0,2,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1067,3,3,13,15,0.8666666666666667,13,0.8666666666666667,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,1,0,1,0,3,1,3,1,3,1,3,1,EASY_CORRECT
1068,3,2,6,15,0.4,9,0.6,0,3,1,3,1,3,1,3,1,3,1,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,UNCERTAIN
1069,0,1,0,15,0.0,15,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1070,0,2,6,15,0.4,7,0.4666666666666667,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,0,2,0,2,0,2,0,2,0,1,0,1,0,2,0,UNCERTAIN
1071,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1072,1,0,4,15,0.26666666666666666,10,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,UNCERTAIN
1073,3,2,5,15,0.3333333333333333,7,0.4666666666666667,0,2,0,2,0,2,0,2,0,3,1,3,1,1,0,0,0,2,0,1,0,2,0,2,0,3,1,3,1,3,1,UNCERTAIN
1074,0,1,5,15,0.3333333333333333,10,0.6666666666666666,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,UNCERTAIN
1075,2,0,1,15,0.06666666666666667,11,0.7333333333333333,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,CONSISTENTLY_WRONG
1076,1,1,14,15,0.9333333333333333,14,0.9333333333333333,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,EASY_CORRECT
1077,3,1,1,15,0.06666666666666667,13,0.8666666666666667,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,3,1,1,0,CONSISTENTLY_WRONG
1078,3,3,9,15,0.6,9,0.6,1,1,0,2,0,2,0,3,1,2,0,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,2,0,3,1,BORDERLINE_CORRECT
1079,2,3,7,15,0.4666666666666667,8,0.5333333333333333,0,2,1,2,1,2,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,1,3,0,3,0,UNCERTAIN
1080,1,1,6,15,0.4,6,0.4,1,2,0,2,0,2,0,0,0,1,1,0,0,2,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,UNCERTAIN
1081,1,1,12,15,0.8,12,0.8,1,0,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,EASY_CORRECT
1082,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1083,1,0,6,15,0.4,9,0.6,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,UNCERTAIN
1084,0,0,7,15,0.4666666666666667,7,0.4666666666666667,1,0,1,2,0,2,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,UNCERTAIN
1085,2,3,1,15,0.06666666666666667,14,0.9333333333333333,0,3,0,3,0,3,0,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1086,1,1,15,15,1.0,15,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,EASY_CORRECT
1087,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1088,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1089,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1090,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1091,0,1,5,15,0.3333333333333333,6,0.4,0,0,1,0,1,0,1,1,0,2,0,2,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,0,1,2,0,UNCERTAIN
1092,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
1093,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1094,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1095,1,0,1,15,0.06666666666666667,13,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,CONSISTENTLY_WRONG
1096,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1097,0,2,0,15,0.0,15,1.0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1098,3,1,0,15,0.0,7,0.4666666666666667,0,2,0,2,0,2,0,2,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,1,0,CONSISTENTLY_WRONG
1099,1,3,3,15,0.2,7,0.4666666666666667,0,3,0,2,0,2,0,2,0,2,0,1,1,2,0,3,0,3,0,3,0,3,0,3,0,1,1,3,0,1,1,UNCERTAIN
1100,2,2,9,15,0.6,9,0.6,1,3,0,3,0,3,0,2,1,2,1,2,1,2,1,3,0,2,1,2,1,3,0,2,1,2,1,3,0,2,1,BORDERLINE_CORRECT
1101,1,0,3,15,0.2,12,0.8,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNCERTAIN
1102,0,1,4,15,0.26666666666666666,11,0.7333333333333333,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,UNCERTAIN
1103,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1104,1,2,0,15,0.0,8,0.5333333333333333,0,2,0,2,0,2,0,3,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1105,0,1,3,15,0.2,11,0.7333333333333333,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,UNCERTAIN
1106,3,3,10,15,0.6666666666666666,10,0.6666666666666666,1,2,0,2,0,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,2,0,BORDERLINE_CORRECT
1107,2,3,2,15,0.13333333333333333,13,0.8666666666666667,0,3,0,3,0,3,0,3,0,3,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,CONSISTENTLY_WRONG
1108,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1109,1,1,10,15,0.6666666666666666,10,0.6666666666666666,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,BORDERLINE_CORRECT
1110,1,0,2,15,0.13333333333333333,8,0.5333333333333333,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
1111,2,2,15,15,1.0,15,1.0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,EASY_CORRECT
1112,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1113,1,0,6,15,0.4,9,0.6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,UNCERTAIN
1114,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1115,1,0,0,15,0.0,12,0.8,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
1116,2,1,4,15,0.26666666666666666,6,0.4,0,2,1,2,1,1,0,1,0,2,1,1,0,2,1,3,0,3,0,3,0,3,0,3,0,1,0,1,0,1,0,UNCERTAIN
1117,1,1,7,15,0.4666666666666667,7,0.4666666666666667,1,0,0,3,0,0,0,0,0,1,1,0,0,2,0,1,1,1,1,2,0,1,1,1,1,1,1,0,0,1,1,UNCERTAIN
1118,1,2,6,15,0.4,7,0.4666666666666667,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,2,0,2,0,UNCERTAIN
1119,1,1,15,15,1.0,15,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,EASY_CORRECT
1120,1,3,0,15,0.0,14,0.9333333333333333,0,3,0,3,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1121,1,2,6,15,0.4,8,0.5333333333333333,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,2,0,2,0,2,0,3,0,2,0,1,1,2,0,1,1,UNCERTAIN
1122,3,2,2,15,0.13333333333333333,10,0.6666666666666666,0,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,1,0,2,0,2,0,3,1,1,0,CONSISTENTLY_WRONG
1123,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1124,3,3,8,15,0.5333333333333333,8,0.5333333333333333,1,3,1,3,1,3,1,3,1,3,1,3,1,1,0,1,0,1,0,1,0,1,0,1,0,3,1,1,0,3,1,BORDERLINE_CORRECT
1125,2,2,13,15,0.8666666666666667,13,0.8666666666666667,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,2,1,3,0,EASY_CORRECT
1126,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1127,2,3,2,15,0.13333333333333333,13,0.8666666666666667,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,CONSISTENTLY_WRONG
1128,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1129,2,3,1,15,0.06666666666666667,14,0.9333333333333333,0,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1130,0,2,0,15,0.0,13,0.8666666666666667,0,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1131,0,1,3,15,0.2,12,0.8,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,UNCERTAIN
1132,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1133,3,2,0,15,0.0,13,0.8666666666666667,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0,2,0,0,0,2,0,CONSISTENTLY_WRONG
1134,0,0,6,15,0.4,6,0.4,1,0,1,0,1,0,1,0,1,1,0,1,0,2,0,2,0,1,0,1,0,2,0,1,0,0,1,2,0,0,1,UNCERTAIN
1135,1,3,0,15,0.0,11,0.7333333333333333,0,3,0,3,0,3,0,3,0,2,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,3,0,CONSISTENTLY_WRONG
1136,1,2,1,15,0.06666666666666667,13,0.8666666666666667,0,2,0,2,0,3,0,2,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1137,0,0,12,15,0.8,12,0.8,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1138,3,3,7,15,0.4666666666666667,7,0.4666666666666667,1,3,1,3,1,3,1,3,1,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,2,0,UNCERTAIN
1139,0,1,6,15,0.4,7,0.4666666666666667,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,2,0,2,0,1,0,UNCERTAIN
1140,2,1,1,15,0.06666666666666667,13,0.8666666666666667,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1141,1,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1142,3,2,1,15,0.06666666666666667,7,0.4666666666666667,0,2,0,2,0,3,1,2,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,CONSISTENTLY_WRONG
1143,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1144,3,2,6,15,0.4,9,0.6,0,3,1,2,0,2,0,3,1,2,0,2,0,3,1,2,0,2,0,3,1,3,1,2,0,3,1,2,0,2,0,UNCERTAIN
1145,0,0,12,15,0.8,12,0.8,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,2,0,0,1,2,0,0,1,0,1,0,1,EASY_CORRECT
1146,1,0,5,15,0.3333333333333333,10,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,UNCERTAIN
1147,2,0,1,15,0.06666666666666667,9,0.6,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,CONSISTENTLY_WRONG
1148,0,0,9,15,0.6,9,0.6,1,0,1,1,0,2,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,BORDERLINE_CORRECT
1149,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1150,1,3,0,15,0.0,12,0.8,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1151,3,3,10,15,0.6666666666666666,10,0.6666666666666666,1,2,0,2,0,2,0,3,1,3,1,3,1,2,0,3,1,3,1,3,1,3,1,3,1,1,0,3,1,3,1,BORDERLINE_CORRECT
1152,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1153,0,0,11,15,0.7333333333333333,11,0.7333333333333333,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,BORDERLINE_CORRECT
1154,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1155,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1156,2,2,14,15,0.9333333333333333,14,0.9333333333333333,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,2,1,2,1,2,1,EASY_CORRECT
1157,3,3,10,15,0.6666666666666666,10,0.6666666666666666,1,1,0,1,0,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,0,3,1,3,1,1,0,BORDERLINE_CORRECT
1158,3,1,0,15,0.0,8,0.5333333333333333,0,2,0,1,0,1,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1159,3,1,0,15,0.0,10,0.6666666666666666,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,CONSISTENTLY_WRONG
1160,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
1161,3,2,6,15,0.4,7,0.4666666666666667,0,3,1,1,0,3,1,2,0,3,1,3,1,2,0,3,1,2,0,2,0,1,0,2,0,2,0,2,0,3,1,UNCERTAIN
1162,1,1,9,15,0.6,9,0.6,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,0,2,0,2,0,1,1,1,1,1,1,BORDERLINE_CORRECT
1163,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1164,3,2,4,15,0.26666666666666666,11,0.7333333333333333,0,2,0,2,0,2,0,2,0,3,1,2,0,2,0,2,0,3,1,2,0,2,0,3,1,2,0,2,0,3,1,UNCERTAIN
1165,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1166,1,1,12,15,0.8,12,0.8,1,3,0,3,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,EASY_CORRECT
1167,1,0,4,15,0.26666666666666666,11,0.7333333333333333,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,UNCERTAIN
1168,2,3,6,15,0.4,7,0.4666666666666667,0,2,1,1,0,1,0,3,0,2,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,2,1,UNCERTAIN
1169,0,0,15,15,1.0,15,1.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1170,0,0,10,15,0.6666666666666666,10,0.6666666666666666,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,BORDERLINE_CORRECT
1171,1,0,4,15,0.26666666666666666,11,0.7333333333333333,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNCERTAIN
1172,2,3,3,15,0.2,12,0.8,0,3,0,3,0,3,0,3,0,3,0,3,0,2,1,2,1,3,0,3,0,3,0,3,0,2,1,3,0,3,0,UNCERTAIN
1173,2,2,15,15,1.0,15,1.0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,EASY_CORRECT
1174,2,3,4,15,0.26666666666666666,9,0.6,0,3,0,3,0,3,0,1,0,1,0,2,1,3,0,3,0,2,1,3,0,3,0,2,1,3,0,2,1,3,0,UNCERTAIN
1175,0,0,13,15,0.8666666666666667,13,0.8666666666666667,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,EASY_CORRECT
1176,3,2,0,15,0.0,12,0.8,0,1,0,0,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,CONSISTENTLY_WRONG
1177,1,1,13,15,0.8666666666666667,13,0.8666666666666667,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,EASY_CORRECT
1178,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1179,0,1,3,15,0.2,12,0.8,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,UNCERTAIN
1180,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1181,2,2,10,15,0.6666666666666666,10,0.6666666666666666,1,0,0,0,0,0,0,2,1,1,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0,BORDERLINE_CORRECT
1182,0,0,14,15,0.9333333333333333,14,0.9333333333333333,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,EASY_CORRECT
1183,3,2,0,15,0.0,9,0.6,0,2,0,2,0,1,0,2,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1184,2,1,4,15,0.26666666666666666,10,0.6666666666666666,0,0,0,2,1,1,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,2,1,1,0,1,0,2,1,1,0,UNCERTAIN
1185,2,1,3,15,0.2,12,0.8,0,1,0,1,0,1,0,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,1,0,1,0,UNCERTAIN
1186,1,0,3,15,0.2,12,0.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,UNCERTAIN
1187,3,3,14,15,0.9333333333333333,14,0.9333333333333333,1,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1188,3,3,15,15,1.0,15,1.0,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1189,0,3,4,15,0.26666666666666666,9,0.6,0,0,1,0,1,3,0,0,1,0,1,1,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,UNCERTAIN
1190,2,1,6,15,0.4,9,0.6,0,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2,1,2,1,UNCERTAIN
1191,3,3,12,15,0.8,12,0.8,1,2,0,2,0,2,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,EASY_CORRECT
1192,2,0,0,15,0.0,8,0.5333333333333333,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1193,2,2,9,15,0.6,9,0.6,1,1,0,3,0,3,0,2,1,2,1,3,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,3,0,BORDERLINE_CORRECT
1194,2,3,0,15,0.0,15,1.0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,CONSISTENTLY_WRONG
1195,2,1,7,15,0.4666666666666667,7,0.4666666666666667,0,1,0,0,0,1,0,2,1,1,0,1,0,1,0,2,1,1,0,2,1,2,1,2,1,1,0,2,1,2,1,UNCERTAIN
1196,1,0,4,15,0.26666666666666666,11,0.7333333333333333,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UNCERTAIN
1197,0,1,1,15,0.06666666666666667,14,0.9333333333333333,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,CONSISTENTLY_WRONG
1198,1,0,0,15,0.0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONSISTENTLY_WRONG
